sample_number,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122
Otu000030_dna,0.21211162300985478,0.30593788886141576,-0.14828566835395204,0.7054448351433535,-0.39206968196628805,0.21035735128034572,0.6537239639381914,0.5701836727303194,0.5662874055868157,0.11430411630544933,0.4047454961399296,-0.5229659428580445,-0.9630111953811764,-0.2612749455191146,-2.646670871717736,-3.735049066514017,-1.708907697681828,-1.2713850569936112,-0.3537673352792175,-0.3679854413030761,0.2739753713165106,0.5161146718643991,-0.23793893618184517,-2.451641545816911,-0.23010878182709293,-0.30076610220108,-0.701934222985872,-0.6434566470193245,-0.22875923723676914,-0.4651735551597461,-0.4059135542804798,0.25095302032798156,-0.35088457322734307,-0.7197371317935651,-1.271883283260368,-0.20092992156631542,-0.6777608068328724,-0.6057391638614174,-0.3762988708981717,0.5121600256695523,0.8391321921557783,0.9893865348150186,1.4130843597701124,0.7299396686976107,1.3422259578419604,0.7684055909994412,0.9464677189278781,1.2561621662474836,1.094804802403142,1.2411909138677673,1.0478182628887824,0.8826410235778037,1.506423867319146,0.6197700931222287,-1.4851980211608053,-0.221935827562198,0.48405199276477306,-0.20160589368309453,0.11380777083732306,0.014359106641641148,0.6742818344907014,0.48524749269397033,0.32731479781630407,-0.10833611801384753,-0.5173662734196504,-0.06885730030486402,-0.6900452771222922,-1.2213219561965571,-1.5101379295040855,-0.15829862589697785,-0.7628537942700087,-1.8688705025170573,-0.4535045378800185,-1.196246593807748,-0.625870249853057,-0.17934958583710545,0.14709487196023374,-0.399990274361268,-2.370240472419085,-0.5610907495930113,-0.5180551307340092,-0.6701059251628991,-0.5229362341893078,-0.2566498646719204,0.378049262697209,0.22220305432382398,-0.23129006412686198,-0.6479931548500832,-1.8283751923889873,-2.142220693370725,-2.4161181641284624,-1.6256712377598093,-1.6801963160003832,-1.5162599393851757,-1.2127749292354049,-1.182098135823725,-1.7319283526351263,-1.3890633276384259,-0.9940613292390262,-0.9463874757693828,-0.10819503334230937,0.12700145387293732,0.6868297139177363,-0.1723672494628795,-0.08004833634297825,1.2997334485094896,0.6383776886463931,0.16197817577562623,0.06348939164412061,-0.2477062562018118,-0.7135895717550074,-0.03526785792052912,0.9567663759347342,0.32314705737258587,0.04067881042185884,-0.3438549553565346,-0.5081690350752163,-1.7863223837972906,-0.7203232050770819,-0.8617216311636906,-1.5302416153892768,-0.45785224548920056,0.2072398161774192
Otu000030_rna,1.0187732170454016,1.0323637932744978,0.9562830486862083,-0.007159184547569758,0.6808863626144102,0.9658250465482316,1.3458004781828108,1.1000802995263714,0.8967665319593991,1.12622330090904,1.0304480036715882,0.2765350197882424,-0.2813837887234726,-1.0714608781682404,-2.2998308348633762,-2.0526181789872724,-1.0102942692471066,-0.2910821405613459,0.21424192480900475,-0.19641733412556545,-0.5015445459117674,0.8543082536285522,-0.8872936440741818,-1.1869116972608567,0.3154640255602532,0.1921387616117717,-0.07947354005580347,-0.000781896007945522,0.901889699091654,0.6594195145275296,0.5542956664900637,-0.47544982527954066,0.03011477786411844,0.13192296619718266,-0.5507842550339664,0.9950096388637716,0.20725983094945175,-0.12664690886685748,0.7748245096337973,1.0353473680451155,1.0154578796512321,1.5331102121575593,1.8020128521831482,1.713271455634031,1.813190217218084,0.694482801575802,1.4255473523631363,1.541008082139637,1.6273287998393267,1.9545798572073019,1.8855425122876917,1.1073694426135774,1.87010383625746,-0.3194771883385027,-0.10780490315720317,0.40288857012502277,1.2603727468604253,0.3377435178455121,1.054376659717532,1.2005370828105235,1.5662436702379605,1.1576618721397496,0.7485572185873967,0.9384427476584591,0.10635951639718058,0.954139809656459,-1.0471274592908562,0.0368445636061075,-0.4437312040971574,0.3322810409995548,0.035502190491174826,-0.4607814922323723,0.4402890098599881,-0.35603231084688564,-0.10432396318871351,0.8151687591733832,0.9906488264014739,0.46257064917216284,-0.8367291441642758,0.11575065846574932,0.24202381225266228,0.3262471590210996,0.3832943386218512,0.6485741439125613,1.4508307930273032,0.7819387706701395,0.37265533079427204,0.37557180177123484,0.038927436799873996,0.56974447869097,-0.4449901944517684,-0.7200688539044507,-0.46445306776018536,-0.07658039681850136,-0.21926111203424256,-0.2530184450460786,0.23067613613605936,0.20929322506779266,0.44776590077642636,0.6735581342632305,0.7479234381120338,1.3381483928024525,1.9782038665035027,1.305691878630081,1.3674643715609767,2.298731167410577,1.329351657041682,1.1352652122863929,0.8344784803566343,0.6361642186998948,0.5336680939570552,0.7300096491891273,1.533606031367858,1.2305089842313444,0.11419862808685736,0.23094455269543954,0.4984229318112142,-0.6379997327230952,-0.3163225158651079,0.27663442524363546,1.115513189223564,-0.9486991700143279,1.1162013895717582
Otu000030_rna_dna,0.8066615940355468,0.7264259044130821,1.1045687170401604,-0.7126040196909234,1.0729560445806983,0.7554676952678859,0.6920765142446194,0.529896626796052,0.3304791263725835,1.0119191846035909,0.6257025075316586,0.799500962646287,0.6816274066577038,-0.8101859326491259,0.3468400368543598,1.6824308875267446,0.6986134284347214,0.9803029164322652,0.5680092600882223,0.17156810717751064,-0.7755199172282781,0.33819358176415315,-0.6493547078923366,1.2647298485560545,0.5455728073873461,0.4929048638128517,0.6224606829300686,0.6426747510113789,1.1306489363284231,1.1245930696872757,0.9602092207705435,-0.7264028456075222,0.3809993510914615,0.8516600979907478,0.7210990282264015,1.195939560430087,0.8850206377823242,0.4790922549945599,1.1511233805319692,0.5231873423755632,0.17632568749545385,0.5437236773425407,0.38892849241303584,0.9833317869364202,0.47096425937612363,-0.07392278942363917,0.4790796334352583,0.28484591589215347,0.5325239974361846,0.7133889433395346,0.8377242493989092,0.22472841903577367,0.3636799689383141,-0.9392472814607314,1.377393118003602,0.6248243976872208,0.7763207540956523,0.5393494115286066,0.9405688888802088,1.1861779761688824,0.8919618357472591,0.6724143794457793,0.4212424207710926,1.0467788656723067,0.6237257898168309,1.0229971099613229,-0.3570821821685639,1.2581665198026646,1.066406725406928,0.49057966689653265,0.7983559847611835,1.408089010284685,0.8937935477400065,0.8402142829608623,0.5215462866643434,0.9945183450104886,0.8435539544412402,0.8625609235334308,1.5335113282548094,0.6768414080587606,0.7600789429866714,0.9963530841839987,0.906230572811159,0.9052240085844817,1.0727815303300943,0.5597357163463155,0.603945394921134,1.023564956621318,1.8673026291888613,2.711965172061695,1.971127969676694,0.9056023838553585,1.215743248240198,1.4396795425666744,0.9935138172011623,0.9290796907776464,1.9626044887711858,1.5983565527062185,1.4418272300154527,1.6199456100326133,0.8561184714543432,1.211146938929515,1.2913741525857665,1.4780591280929607,1.447512707903955,0.9989977189010875,0.6909739683952888,0.9732870365107666,0.7709890887125137,0.8838704749017066,1.2472576657120626,0.7652775071096564,0.5768396554331237,0.9073619268587585,0.07351981766499852,0.5747995080519741,1.0065919668864305,1.1483226510741953,0.404000689211974,1.138356056407326,2.6457548046128405,-0.49084692452512735,0.908961573394339
Otu000032_dna,0.8613135716368091,1.0244385401078178,1.5338830326471464,1.394274841060188,-1.5341670825741365,-1.162170814075397,0.5297642563900788,0.8806023315031497,0.9298500220409707,1.0325646171546095,0.03617109829145648,-0.23886169175414765,-0.13202561235149923,-0.6184781514880926,0.2826163024281023,0.6917915839496572,0.24956543067419054,-0.5712203037750193,-0.8737990079529312,0.44957044988539,0.48559907879785896,0.7784234747528848,0.5444393781060428,0.362677848879343,0.11021702411011,-0.07480960951025556,0.2736730860447025,-0.4524014102566151,-1.2496927384612464,-0.9009858196572023,-1.1948932442465967,-2.1399246798117426,-2.475042953688975,-2.5552411499844774,-2.903300102413244,-2.4652938017401635,-2.7318845405284184,-3.114176311059612,-2.796666999548601,-3.8635969959907337,-2.8371684797512975,-2.4537750459461694,-4.369201176374032,-2.8037468960106233,-3.2313388887308,-3.01578404291882,-2.4875194855572684,-2.7810239821346685,-2.199659379789215,-1.2463165176202904,0.041188363932322954,0.6076504242031635,0.32575251541588496,-0.746230448657848,0.6901078704677677,-0.1982660834762933,-0.7063678451564595,-0.9217088842315682,0.11380777083732306,1.6418426215449162,1.2208255408587714,0.537752990071901,-1.6741652023938198,-1.4008117239160833,-1.5087330317341627,-0.6084946213094004,-0.15961118196792534,0.46460205079623257,0.2312275259725631,-0.4257779910312393,-0.43035770602843504,0.3159315548206049,-0.2904322559748749,0.5730400195682483,-0.053009235167613696,-1.0715427661322001,-0.6522745218550192,1.3447738262733782,0.6254918011349058,0.5495264851719217,0.10630559799086832,0.023041255397046188,-0.02495875290116606,-0.5908519527585945,-0.7131280474833827,0.0009304109454259842,-0.048968507332907335,0.38162626233107516,-0.6652243825833065,-0.17510833666480835,-0.2958546279283713,-0.2924867019538672,-0.40623113985441217,-0.9772634386524884,-0.7978310771726969,-0.5488490968448486,0.0941805966075662,-0.2904510389703162,-0.8532887753579439,-0.3245033152309281,-0.14712939131776415,0.7664444554610215,1.2907763062931465,-1.9861056254097096,1.309093677389424,2.4560503037198114,0.9947467754180371,0.4141308270729209,1.0209045494853632,0.9692587064177771,0.6656872167062368,0.875073005147391,0.5519615517726453,-0.3007797462961733,-0.591349555082041,-0.9654656855912641,-0.026254754803645683,-0.45377229868409064,-0.809118703860213,-0.3890477733620762,0.4258209051300544,0.38883752731465615,-0.3390073302833765
Otu000032_rna,0.6225321566916501,-0.30355618002376544,1.3567853674522437,1.5614567333662754,-2.6713034399410507,-1.5793216836171253,-0.09624968258469394,0.7880848093317128,1.4592730401884397,1.3225105385649667,-0.4726278907675964,-1.0951177913387002,-0.519698301045489,-1.0205407877409836,0.5175719031661974,1.2763342958015544,0.3626843158970118,-0.24799855442503413,-0.6218883068241887,0.10639361992251566,0.22887402944540952,-0.0532487982768482,0.12608821197529296,0.4938352428780256,0.16356915539700662,-0.07719417217181272,0.21182517286616595,-0.746114829738461,-1.18750217344135,-0.8849859276357164,-1.7702683332227573,-2.372569810165422,-2.0493267638157175,-2.478146826544824,-1.9370786161538571,-3.001354514998125,-3.1686197427284135,-2.9688693228654395,-3.90266633793392,-3.2578480529221507,-3.4898919710546483,-3.313043443273073,-3.2375337854075275,-2.1261808569592793,-2.682165102762801,-3.443346872586037,-2.9348177855295656,-2.028524614341733,-1.5758692123096443,-0.8771618162374578,-0.19389902939214432,0.32344119615896305,0.06455104489706923,-0.07502385043754183,0.30760346869129207,0.04323299804815253,-1.5436534130320874,-2.2339702397045667,-1.0175132921983434,0.4570311103085195,0.9061193440367104,0.3467316559234207,-1.4109270307659756,-1.474245694317742,-2.0908650609390387,-1.1603930518346472,0.23032812179488332,-0.27786618123359275,0.43346315922421236,-0.6609707320107285,-0.7429680330426324,0.5406670479820896,-0.4955518559369563,0.26054687171847546,0.20441151846089972,-0.8290985444023972,-0.546218393197791,0.9574050698118614,0.9790597497906147,0.46025506678422645,-0.007191979371322549,-0.2760935735806642,-0.6352752423727218,-0.7152473613552707,-0.860412362709857,-0.10309941769991117,0.17198463533212088,-0.5043512859320454,-0.8906085218243017,-1.1450539494009566,-0.8504553025599327,-1.4693055011154397,-0.9652283556726746,-1.599633695053781,-0.9783662603859853,-0.4747425497060621,-1.041301397303934,-0.9055268738271703,-1.1891394063582847,-0.12169426923386846,-0.44546725688336536,0.3121369169974933,1.426194820416382,-2.0987055057627453,0.7930440681621213,2.4843179611876134,0.7185754739148642,0.5616266933503007,1.0201243337995838,0.6419316169358115,0.3891576340501206,1.5170299894641794,0.9110079084476261,-1.0070668886284422,-0.2831031693821461,-0.8163744415851196,-0.663847208628873,-0.5394189040506476,-0.8462820942176426,-0.4511182844937854,0.019648155030593233,0.7215940181410473,-0.42274664510779764
Otu000032_rna_dna,-0.23878141494515903,-1.3279947201315832,-0.17709766519490278,0.1671818923060875,-1.1371363573669142,-0.4171508695417283,-0.6260139389747728,-0.09251752217143694,0.5294230181474691,0.28994592141035724,-0.508798989059053,-0.8562560995845526,-0.38767268869398974,-0.40206263625289096,0.23495560073809507,0.5845427118518972,0.11311888522282124,0.32322174934998515,0.2519107011287425,-0.34317682996287435,-0.25672504935244944,-0.831672273029733,-0.41835116613074985,0.1311573939986826,0.053352131286896615,-0.002384562661557163,-0.06184791317853652,-0.29371341948184587,0.06219056501989639,0.015999892021485884,-0.5753750889761606,-0.23264513035367917,0.42571618987325754,0.0770943234396535,0.9662214862593868,-0.5360607132579616,-0.43673520219999507,0.14530698819417243,-1.105999338385319,0.605748943068583,-0.6527234913033508,-0.8592683973269035,1.1316673909665047,0.677566039051344,0.5491737859679993,-0.42756282966721715,-0.4472982999722972,0.7524993677929355,0.623790167479571,0.3691547013828326,-0.23508739332446726,-0.28420922804420046,-0.2612014705188157,0.6712065982203063,-0.3825044017764756,0.24149908152444582,-0.8372855678756279,-1.3122613554729985,-1.1313210630356665,-1.1848115112363966,-0.314706196822061,-0.19102133414848033,0.26323817162784424,-0.07343397040165867,-0.582132029204876,-0.5518984305252469,0.38993930376280866,-0.7424682320298253,0.20223563325164925,-0.23519274097948922,-0.31261032701419733,0.22473549316148472,-0.2051195999620814,-0.3124931478497729,0.2574207536285134,0.24244422172980296,0.10605612865722824,-0.3873687564615168,0.35356794865570895,-0.08927141838769526,-0.11349757736219086,-0.29913482897771043,-0.6103164894715558,-0.1243954085966762,-0.14728431522647434,-0.10402982864533715,0.22095314266502822,-0.8859775482631205,-0.2253841392409952,-0.9699456127361483,-0.5546006746315615,-1.1768187991615724,-0.5589972158182624,-0.6223702564012926,-0.18053518321328843,0.0741065471387865,-1.1354819939115002,-0.6150758348568541,-0.33585063100034085,0.20280904599705968,-0.2983378655656012,-0.45430753846352817,0.13541851412323536,-0.1125998803530357,-0.5160496092273027,0.02826765746780202,-0.27617130150317293,0.14749586627737976,-0.0007802156857794618,-0.32732708948196565,-0.27652958265611616,0.6419569843167885,0.35904635667498086,-0.7062871423322689,0.30824638569989493,0.14909124400614449,-0.6375924538252273,-0.085646605366557,-0.03716339035742955,-0.062070511131709194,-0.40617275009946113,0.33275649082639114,-0.08373931482442115
Otu000034_dna,1.008068297436021,0.9919268427211907,0.7918699848252616,-0.645302765122157,0.7379588029352006,0.7108325641718285,0.25235554324735704,-0.20218228862125473,-0.7674186037661619,0.6068758485697123,0.6357561099802331,0.5193279152198413,1.1185000262371858,1.3646619662950208,1.5634895620248306,1.3442827588684736,0.9532684372834663,0.3324031228983701,-0.08166999384413486,0.011504180401827713,1.2016547501546744,0.11424798433576798,0.008921141749680547,0.21305821441168493,-0.34149341208830014,-0.37379123721596985,0.09969360056814305,0.6370154113183941,0.47403432037498155,0.46621994490016566,0.7632569597032185,-0.15627420277358203,0.7970267972459252,0.33105728252405175,0.2976380217682898,-1.018374818803838,-0.06465633394646368,0.5566846375516463,0.3865816476764488,0.2952860873689379,0.34504336074531156,-0.1801774898253757,0.03140184387278482,-0.146989989295964,0.38854769389618515,0.9975914567696136,0.4234715595416322,0.5747110254507296,1.0440897098241255,-0.03922358595811076,-0.31548658000640933,0.3482491248663296,0.02141155697746535,0.6815999377159547,1.2453611688353274,0.26218918090074783,-0.10373467213734597,0.520376836516738,1.10153360290811,0.5772212993328105,0.6174124379938052,0.6794035071349278,1.161759395017772,0.9151167842516468,1.3063711655322068,0.47721426252280136,0.972104065583351,0.6102333401964408,-0.07383314780953347,0.19599252668647818,0.7009158790181726,-0.3772156257393404,0.44866481477692627,0.34419844713940084,-0.2989674642479948,-0.19409186757430893,-0.09759701556017894,0.03109199811719652,-0.513942482053459,0.5143073017483304,0.428972226788276,0.15207151514077724,0.029562085977250987,-0.3772778524605352,-0.8822043775273166,-0.37461301729768925,0.09079343504225146,0.4295657246201943,0.41233449688697094,0.8927322933365477,1.017869040356684,1.4172078142198836,1.4520317021421454,1.2281579058879095,0.9489047106814031,0.3918330881534656,0.8671706646785288,1.0544272184328574,0.5989635535537442,1.0546634319647303,0.8142817758368606,0.43410161218181975,-1.6077690274436596,0.14806081595937282,-0.29326038015627137,-1.910749041712839,-0.3979922911444955,1.2837991315142543,1.0773397567070473,1.2317105787525107,1.2739015245023408,1.458397707930812,0.7015757905908154,1.2054185420492383,-0.25827098687626443,0.8497269716516861,0.8014233187139058,0.9162866845648381,0.6821789662696621,0.8327649490921909,0.24436477461252856,0.3870110427886218,0.9036443286076709
Otu000034_rna,-0.2412683925611084,-0.09537111263989143,-0.37230299481303547,-1.921978746532852,-0.2655341107117742,-0.17360923664013303,-0.937449963103779,-1.5301664004067324,-1.847161956807713,-1.0851647632870436,-0.567037575238671,-0.8309662162971133,-0.3010233176521564,0.27486622254458454,0.24961433606219524,0.026823362692563885,-0.4260411769262987,-0.8381977657325371,-1.70298701299959,-0.9743610513455876,-0.26582221239069753,-0.972379096659081,-0.9070962713703613,-1.277883475466583,-1.7241316075723832,-1.686632084605913,-0.7582319831636493,-0.5373600158763508,-1.4359635327398497,-1.160397907495683,-0.789439080211031,-1.0288350634643273,-0.47034805886632564,-1.1431457598124832,-1.1486212557895865,-2.212897154633855,-1.7823253816085232,-0.7380281347302351,-1.2285176885073914,-1.2296998056298651,-0.5721212389703693,-0.807517506282337,-0.8957279792602005,-1.1453516039475533,-0.7652424905807398,0.1308696732077589,-0.05241419728257793,-0.11160200215967232,0.13892921578228232,-1.8447458424991634,-1.38283395635354,-0.9470213494358058,-0.839905229330083,-0.5048804116698653,0.10543970784627692,-0.4478875546385057,-1.5602742942681278,-0.04001898771331656,-0.25939365688585986,-0.8925816841767661,-0.9449292904427721,-0.6213585713108758,-0.31231474209786597,-0.38662252722522733,0.037366644910229195,-0.5886067282789692,-0.3602498917445062,-0.6563026169538377,-1.29970214573779,-0.7861338749647347,-0.48403537387683737,-1.0320388551832806,-0.7818043355791429,-1.4707440184491762,-1.3895222074372353,-1.4373462811758562,-1.0296450427756674,-1.0600919859074502,-1.1344760032321974,-0.4232458422669377,-0.28860443880950815,-0.6711958946532822,-1.2543144507789454,-1.3864156351964407,-2.0499964295836937,-1.3462929351791284,-0.5848783596139323,-0.5043512859320454,-0.7654453788702958,-0.39783954757073564,-0.38742034263029057,0.2630305476418145,0.09948238131975368,-0.04694859921213021,-0.03516807559190587,0.1138318269343061,-0.13743318542833602,-0.021111350483464235,-0.6833899356241547,-0.2901129208588316,-0.23717021368615004,-0.7731195804890607,-2.7268116544543046,-1.3678179972199527,-1.758163661447119,-4.32692641741368,-1.3198580440375947,0.22928385007109903,-0.08154940488701554,0.19003777154615614,-0.13898979615041887,0.2406212883057211,-1.1911618843097658,-0.141450447717554,-0.6370717517231356,-0.7916818289947483,-1.5592312556837145,-0.14903290276960357,-0.13623310285509396,-0.5549150781754291,-0.6942897951984259,-0.6178449256973382,-0.029573175511189854
Otu000034_rna_dna,-1.2493366899971294,-1.0872979553610822,-1.1641729796382971,-1.276675981410695,-1.0034929136469748,-0.8844418008119616,-1.1898055063511361,-1.3279841117854776,-1.079743353041551,-1.692040611856756,-1.202793685218904,-1.3502941315169545,-1.4195233438893422,-1.0897957437504362,-1.3138752259626354,-1.3174593961759098,-1.379309614209765,-1.1706008886309072,-1.6213170191554553,-0.9858652317474152,-1.4674769625453719,-1.0866270809948488,-0.9160174131200418,-1.4909416898782681,-1.382638195484083,-1.312840847389943,-0.8579255837317923,-1.1743754271947449,-1.9099978531148312,-1.6266178523958486,-1.5526960399142495,-0.8725608606907452,-1.2673748561122509,-1.4742030423365349,-1.4462592775578762,-1.194522335830017,-1.7176690476620595,-1.2947127722818814,-1.6150993361838402,-1.524985892998803,-0.9171645997156808,-0.6273400164569612,-0.9271298231329853,-0.9983616146515893,-1.153790184476925,-0.8667217835618547,-0.4758857568242101,-0.6863130276104019,-0.9051604940418432,-1.8055222565410527,-1.0673473763471306,-1.2952704743021355,-0.8613167863075484,-1.18648034938582,-1.1399214609890505,-0.7100767355392535,-1.4565396221307818,-0.5603958242300546,-1.36092725979397,-1.4698029835095765,-1.5623417284365773,-1.3007620784458036,-1.474074137115638,-1.301739311476874,-1.2690045206219775,-1.0658209908017706,-1.3323539573278573,-1.2665359571502786,-1.2258689979282564,-0.9821264016512129,-1.1849512528950101,-0.6548232294439402,-1.2304691503560692,-1.814942465588577,-1.0905547431892404,-1.2432544136015473,-0.9320480272154884,-1.0911839840246467,-0.6205335211787384,-0.937553144015268,-0.7175766655977842,-0.8232674097940594,-1.2838765367561964,-1.0091377827359056,-1.167792052056377,-0.9716799178814391,-0.6756717946561838,-0.9339170105522396,-1.1777798757572668,-1.2905718409072833,-1.4052893829869744,-1.1541772665780692,-1.3525493208223918,-1.2751065051000396,-0.984072786273309,-0.2780012612191595,-1.0046038501068648,-1.0755385689163215,-1.282353489177899,-1.344776352823562,-1.0514519895230106,-1.2072211926708805,-1.119042627010645,-1.5158788131793255,-1.4649032812908476,-2.416177375700841,-0.9218657528930991,-1.0545152814431553,-1.1588891615940629,-1.0416728072063546,-1.4128913206527598,-1.2177764196250909,-1.892737674900581,-1.3468689897667923,-0.37880076484687114,-1.6414088006464342,-2.3606545743976204,-1.0653195873344417,-0.8184120691247561,-1.38768002726762,-0.9386545698109545,-1.00485596848596,-0.9332175041188607
Otu000037_dna,-0.6246264771623465,-1.0154613813185878,-0.9609133896460352,0.17762710530372275,-0.5409153095638531,0.17816141147985787,-0.21813880327329488,-0.4350085406518819,-1.1769904938269797,-1.8087236784324638,0.22978531286002832,0.14119370082864846,-0.6913406031723063,0.6053749832305305,0.44251457089336727,-0.8083096644469773,-0.0629757268171561,-0.5368526602708115,0.07322834956935406,1.041541221310083,0.10912150756294689,0.43973024887888773,0.24859399501510093,-0.6154303140180226,-1.223630861637238,-1.0080979177529816,-1.6286962547273225,-1.239029780627713,-1.2058260563556649,-1.3493759724824006,-0.6944663277015046,-1.4661955851088986,-1.1516624179796537,-1.2581779225925294,-1.111540633185189,-0.07882722476541552,-0.0508630118141278,0.01508735511890191,-0.16657833991610263,0.1617546947444152,0.17836642109887285,-0.04297636831189062,0.38438901473233233,0.2526099993598023,0.06449797727352921,-0.222576033476303,0.03820915875098716,-0.01890655976218262,-0.14838871507607526,0.41191155898324205,-0.11599721959008932,-1.2111783669931095,-0.7244861889680089,-0.7919004854910364,-1.1383270773186938,-0.8972783834886366,0.7584888384665334,0.42416185473767576,0.49238639676090284,-0.20348742131469855,-0.3305850450064344,-0.49648063678277315,-0.6281966472111324,-0.20734164178929654,-0.39888466979912696,0.2310811929838929,-0.3034591306115974,-0.17085901142603016,-0.5197392254762083,0.4570708536202831,0.4175091444167936,-0.2594325900829569,-0.4066491205985133,0.3997682982942117,-0.9003070955548174,-0.34906797047773475,-0.6755313840192864,-1.1741786649243393,-1.0619076527689066,-0.5360447176669236,-0.5899423602473253,-1.0174151131139895,-0.7621659232551419,-0.2796393828966192,0.4146833958769894,0.27330906525732024,-0.38211295386144556,-0.9869685216894145,-0.24596595234280622,-0.6493165971925757,-0.9497810953350352,-1.4376190062568697,-1.3987838565621975,-1.3827285467606527,-2.060072789622609,-2.052926493621123,-2.1454906709759105,-1.8911552714356619,-0.9940613292390262,-1.7692938830324272,-0.6087316862459105,-0.8090919052973975,-0.3136647187918501,-0.7191580219223852,-0.12475937898094895,-0.36604867519555184,-0.4480763955419069,-0.5709433302721304,-0.3117968611817733,0.14874398081013707,-0.6860016152361784,-0.5189235763345919,0.9327010434454872,0.7566566281877498,0.8590509214485734,-0.2702286401118596,-0.16322060987680312,-0.25170826316093486,0.24070342063846462,0.5880244307719378,0.49144109213836656,0.49438050807653766,0.15362563709311902
Otu000037_rna,-0.6159618420025191,0.04037413964465159,-0.0017067123556950537,0.8188612773923489,0.5716285277813865,0.9440512469986712,0.3637653887775357,-0.14606742985027743,-0.6995420890329086,-0.5893155937106103,0.8792988268480864,1.0073132685658346,0.07126801677400979,1.3030977144508946,1.0969121964493986,-0.16005401063725155,0.49671826318493006,0.05165970907346253,0.46963175353442926,1.4138332561265252,0.6839032955696949,0.8106536214307368,0.854203990372985,-0.13275117116358073,-0.6536901958709697,-0.2778648676339639,-1.0814589930348413,-0.5229712784242514,-0.7687918385831649,-0.22957907505861805,-0.35657499791475217,-0.1004439246560847,-0.3445786715772922,0.24314860130740718,0.2601459611823625,0.9613616047455389,0.8656208954239816,0.06460327867139856,0.5516809583195876,1.080749023824395,0.9107110491921688,0.8574902573065741,1.1980336161943839,0.9103734111149665,0.5525840712616901,0.5456371739782369,0.6407329832773673,0.6661025664283361,0.2786911581574411,0.6976846514270235,0.3938876355099747,-0.3785166140831372,-0.16157313455527839,-0.856278298507754,-0.6283132276396113,0.14260547186135625,1.430417363740724,0.793602639705083,1.3426416526171803,0.7236130107202141,0.2766879778628726,-0.40583894510732543,-0.3629584749166209,0.39881672219613723,0.41057089080017206,0.9678386540146208,0.7404566385267183,0.7349792856770918,0.44204690291560367,1.0448463074166017,1.3384957540179714,0.8051222698240542,0.5395704794414322,0.323509217657281,0.26503614027733463,0.3427171482890076,0.1957189515315863,-0.491242522025082,0.001947973179020798,0.2652823924367129,0.25662261167381506,0.3262471590210996,0.2655113029654678,0.44790344845041025,0.757683612467358,0.6905889920819115,0.4503643151215882,0.43314165359271284,0.012259189717712584,0.5078690749728825,0.4488276815703281,0.7819862974910554,0.8012133055710906,0.8351888503368078,0.4079281007339053,0.5503071717850309,0.5779646040664289,0.5653248753207833,0.1715125241482681,-0.06578663729557241,0.07998767689858453,0.09944278155762469,0.6575786088914694,0.28510502715388664,0.7414197027568141,0.26211438664452774,0.1437279913839423,0.3122807696420669,0.4139157473768762,0.8043546951946358,0.3964903891795124,0.4651513903026032,1.6097573445562412,1.6556577279465021,0.8742721869653686,0.4714798467215185,1.551982556538381,0.23971872436482022,1.048847274341923,1.7419243735225372,0.8580885615837357,1.2309425367640245,1.0033220414999044
